FS3: TOM formula 3 known to treat Schizophrenia,,,,
Idx,compid,geneid,CompName_afterADMET,GeneSymbol
11977,1530,1632,Iron,ACO2
13506,31797,1632,DL-Methionine,ACO2
14447,27647,1632,DL-Glutamic acid,ACO2
15303,40089,1632,D-Glucopyranose,ACO2
17551,15910,1632,Copper,ACO2
21047,79938,1632,Calcium(II) ion,ACO2
3083,1531,3784,Zinc,ACOT13
6736,3967,3784,Quercetin,ACOT13
12075,1530,3784,Iron,ACOT13
2165,1531,2573,Zinc,ACOX1
8833,3583,2573,Palmitic acid,ACOX1
10160,6911,2573,Myristic acid,ACOX1
11107,38621,2573,Lignoceric acid,ACOX1
16721,9988,2573,D-(&minus;)-Fructose,ACOX1
18071,4236,2573,Caprylic acid,ACOX1
20061,79938,2573,Calcium(II) ion,ACOX1
21935,37966,2573,Arachidic acid,ACOX1
22166,44788,2573,1-Hexanoic acid,ACOX1
8099,79942,765,potassium cation,ACP1
8871,3583,765,Palmitic acid,ACP1
9313,32326,765,Oleanolic acid,ACP1
10822,80001,765,Manganese,ACP1
1595,1531,2737,Zinc,ACPP
5533,3967,2737,Quercetin,ACPP
7411,79942,2737,potassium cation,ACPP
8299,38619,2737,Pentadecanoic acid,ACPP
8717,3583,2737,Palmitic acid,ACPP
14075,27647,2737,DL-Glutamic acid,ACPP
15202,31783,2737,DL-asparagine,ACPP
17230,15910,2737,Copper,ACPP
19541,79938,2737,Calcium(II) ion,ACPP
21053,79938,5148,Calcium(II) ion,ACR
8928,3583,3732,Palmitic acid,ACSBG1
11109,38621,3732,Lignoceric acid,ACSBG1
18083,4236,3732,Caprylic acid,ACSBG1
22276,71724,3732,(13E)-13-Docosenoic acid,ACSBG1
8853,3583,353,Palmitic acid,ACSL1
9191,36999,353,Osthole,ACSL1
10167,6911,353,Myristic acid,ACSL1
11101,38621,353,Lignoceric acid,ACSL1
11330,9727,353,Lauric acid,ACSL1
17365,15910,353,Copper,ACSL1
17795,79939,353,Chromium,ACSL1
18100,4236,353,Caprylic acid,ACSL1
12269,153,687,Eicosapentanoic acid,ACSL3
3394,120,686,Vitamin C,ACSL4
8665,3583,686,Palmitic acid,ACSL4
11088,38621,686,Lignoceric acid,ACSL4
12268,153,686,Eicosapentanoic acid,ACSL4
18039,4236,686,Caprylic acid,ACSL4
13937,27647,349,DL-Glutamic acid,ACSS2
21156,79938,349,Calcium(II) ion,ACSS2
21422,3374,349,Butanoic acid,ACSS2
882,1531,2350,Zinc,ACTA1
5002,3967,2350,Quercetin,ACTA1
14959,31783,2350,DL-asparagine,ACTA1
18923,79938,2350,Calcium(II) ion,ACTA1
19459,79938,39070,Calcium(II) ion,ACTL10
18559,79938,3714,Calcium(II) ion,ACTR2
20483,79938,3715,Calcium(II) ion,ACTR3
16907,132,5310,Cystine,ACVR2B
4027,157,734,Tocopherol,ACVRL1
9372,86074,734,Nickel,ACVRL1
2820,1531,330,Zinc,ACY3
7790,79942,1844,potassium cation,ACYP2
684,1531,1144,Zinc,ADA
4818,3967,1144,Quercetin,ADA
13861,27647,1144,DL-Glutamic acid,ADA
18715,79938,1144,Calcium(II) ion,ADA
2737,1531,3358,Zinc,ADAM10
20596,79938,3358,Calcium(II) ion,ADAM10
1824,1531,3515,Zinc,ADAM17
19731,79938,3515,Calcium(II) ion,ADAM17
21198,3374,3515,Butanoic acid,ADAM17
2789,1531,5671,Zinc,ADAM19
2559,1531,5675,Zinc,ADAM23
9095,86025,1985,Oxygen,ADAM28
1083,1531,4506,Zinc,ADAM33
19124,79938,4506,Calcium(II) ion,ADAM33
15313,40089,4527,D-Glucopyranose,ADAM8
2250,1531,5686,Zinc,ADAMTS1
15314,40089,5686,D-Glucopyranose,ADAMTS1
17805,79939,5686,Chromium,ADAMTS1
1188,1531,5699,Zinc,ADAMTS12
12847,31797,5290,DL-Methionine,ADAMTS13
14354,27647,5669,DL-Glutamic acid,ADAMTS2
20727,79938,5669,Calcium(II) ion,ADAMTS2
2232,1531,5689,Zinc,ADAMTS3
835,1531,4390,Zinc,ADAMTS4
18875,79938,4390,Calcium(II) ion,ADAMTS4
2249,1531,2917,Zinc,ADAMTS5
17789,79939,2917,Chromium,ADAMTS5
20149,79938,2917,Calcium(II) ion,ADAMTS5
2792,1531,5673,Zinc,ADAMTS8
16,1531,5692,Zinc,ADAMTS9
14552,27647,5586,DL-Glutamic acid,ADAR
2083,1531,352,Zinc,ADCY1
10748,80001,352,Manganese,ADCY1
19964,79938,352,Calcium(II) ion,ADCY1
1239,1531,2333,Zinc,ADCY2
7342,79942,2333,potassium cation,ADCY2
10540,80001,2333,Manganese,ADCY2
14003,27647,2333,DL-Glutamic acid,ADCY2
14997,31783,2333,DL-asparagine,ADCY2
19239,79938,2333,Calcium(II) ion,ADCY2
2734,1531,4803,Zinc,ADCY3
10928,80001,4803,Manganese,ADCY3
20592,79938,4803,Calcium(II) ion,ADCY3
1783,1531,4807,Zinc,ADCY4
10674,80001,4807,Manganese,ADCY4
19699,79938,4807,Calcium(II) ion,ADCY4
15,1531,2335,Zinc,ADCY5
10231,80001,2335,Manganese,ADCY5
18111,79938,2335,Calcium(II) ion,ADCY5
1800,1531,4806,Zinc,ADCY6
3396,120,4806,Vitamin C,ADCY6
10676,80001,4806,Manganese,ADCY6
19706,79938,4806,Calcium(II) ion,ADCY6
2837,1531,4802,Zinc,ADCY7
10953,80001,4802,Manganese,ADCY7
20687,79938,4802,Calcium(II) ion,ADCY7
2237,1531,4804,Zinc,ADCY8
10793,80001,4804,Manganese,ADCY8
14224,27647,4804,DL-Glutamic acid,ADCY8
20133,79938,4804,Calcium(II) ion,ADCY8
15315,40089,4805,D-Glucopyranose,ADCY9
20042,79938,4805,Calcium(II) ion,ADCY9
3268,1531,550,Zinc,ADH1A
17555,15910,550,Copper,ADH1A
1892,1531,554,Zinc,ADH1B
17287,15910,554,Copper,ADH1B
2509,1531,552,Zinc,ADH4
17398,15910,552,Copper,ADH4
2109,1531,558,Zinc,ADH5
8060,79942,558,potassium cation,ADH5
11131,9727,558,Lauric acid,ADH5
17330,15910,558,Copper,ADH5
17997,4236,558,Caprylic acid,ADH5
3269,1531,555,Zinc,ADH7
17556,15910,555,Copper,ADH7
3938,8960,4451,Umbelliferone,ADIPOQ
4202,3032,4451,Stearic acid,ADIPOQ
15317,40089,4451,D-Glucopyranose,ADIPOQ
16722,9988,4451,D-(&minus;)-Fructose,ADIPOQ
19570,79938,4451,Calcium(II) ion,ADIPOQ
1264,1531,4986,Zinc,ADIPOR1
19262,79938,4986,Calcium(II) ion,ADIPOR1
8073,79942,355,potassium cation,ADK
9374,86074,355,Nickel,ADK
20129,79938,355,Calcium(II) ion,ADK
6145,3967,4471,Quercetin,ADM
7558,79942,4471,potassium cation,ADM
10809,80001,4471,Manganese,ADM
17800,79939,4471,Chromium,ADM
20219,79938,4471,Calcium(II) ion,ADM
5736,3967,839,Quercetin,ADORA1
7456,79942,839,potassium cation,ADORA1
14129,27647,839,DL-Glutamic acid,ADORA1
19752,79938,839,Calcium(II) ion,ADORA1
21994,630,839,Adenosine,ADORA1
4259,3032,840,Stearic acid,ADORA2A
5373,3967,840,Quercetin,ADORA2A
14031,27647,840,DL-Glutamic acid,ADORA2A
19360,79938,840,Calcium(II) ion,ADORA2A
21991,630,840,Adenosine,ADORA2A
5805,3967,967,Quercetin,ADORA2B
21992,630,967,Adenosine,ADORA2B
4913,3967,3863,Quercetin,ADORA3
14547,27647,3863,DL-Glutamic acid,ADORA3
18814,79938,3863,Calcium(II) ion,ADORA3
21993,630,1210,Adenosine,ADORA3
21995,630,3863,Adenosine,ADORA3
8245,38619,787,Pentadecanoic acid,ADRA1A
8530,3583,787,Palmitic acid,ADRA1A
11172,9727,787,Lauric acid,ADRA1A
15319,40089,787,D-Glucopyranose,ADRA1A
16711,2687,787,Decane,ADRA1A
18481,79938,787,Calcium(II) ion,ADRA1A
21370,3374,787,Butanoic acid,ADRA1A
22080,44788,787,1-Hexanoic acid,ADRA1A
8313,38619,864,Pentadecanoic acid,ADRA1B
8777,3583,864,Palmitic acid,ADRA1B
11291,9727,864,Lauric acid,ADRA1B
16679,2687,864,Decane,ADRA1B
19790,79938,864,Calcium(II) ion,ADRA1B
21524,3374,864,Butanoic acid,ADRA1B
22147,44788,864,1-Hexanoic acid,ADRA1B
8249,38619,865,Pentadecanoic acid,ADRA1D
8536,3583,865,Palmitic acid,ADRA1D
11178,9727,865,Lauric acid,ADRA1D
16710,2687,865,Decane,ADRA1D
18520,79938,865,Calcium(II) ion,ADRA1D
21365,3374,865,Butanoic acid,ADRA1D
22084,44788,865,1-Hexanoic acid,ADRA1D
9375,86074,877,Nickel,ADRA2A
20200,79938,877,Calcium(II) ion,ADRA2A
9376,86074,939,Nickel,ADRA2C
18274,79938,939,Calcium(II) ion,ADRA2C
7251,79942,788,potassium cation,ADRB1
14948,31783,788,DL-asparagine,ADRB1
18826,79938,788,Calcium(II) ion,ADRB1
7469,79942,824,potassium cation,ADRB2
9377,86074,824,Nickel,ADRB2
15320,40089,824,D-Glucopyranose,ADRB2
19820,79938,824,Calcium(II) ion,ADRB2
15321,40089,1043,D-Glucopyranose,ADRB3
8305,38619,739,Pentadecanoic acid,ADRBK1
8753,3583,739,Palmitic acid,ADRBK1
9378,86074,739,Nickel,ADRBK1
11286,9727,739,Lauric acid,ADRBK1
19697,79938,739,Calcium(II) ion,ADRBK1
21508,3374,739,Butanoic acid,ADRBK1
22138,44788,739,1-Hexanoic acid,ADRBK1
21049,79938,5107,Calcium(II) ion,ADSL
18934,79938,325,Calcium(II) ion,ADSS
5414,3967,329,Quercetin,ADSSL1
19407,79938,329,Calcium(II) ion,ADSSL1
2429,1531,747,Zinc,AFG3L2
11821,1530,747,Iron,AFG3L2
3124,1531,4381,Zinc,AFP
11396,9727,4381,Lauric acid,AFP
15322,40089,4381,D-Glucopyranose,AFP
20929,79938,4381,Calcium(II) ion,AFP
15025,31783,5652,DL-asparagine,AGAP2
589,1531,4424,Zinc,AGER
9241,32326,4424,Oleanolic acid,AGER
15324,40089,4424,D-Glucopyranose,AGER
18639,79938,4424,Calcium(II) ion,AGER
5992,3967,4873,Quercetin,AGL
9087,86025,4873,Oxygen,AGL
10769,80001,4873,Manganese,AGL
668,1531,5513,Zinc,AGO1
3195,1531,5514,Zinc,AGO2
3397,120,5514,Vitamin C,AGO2
6821,3967,5514,Quercetin,AGO2
12623,20814,5514,DL-Tryptophan,AGO2
21199,3374,5514,Butanoic acid,AGO2
7144,79942,3974,potassium cation,AGPAT1
22249,71724,3974,(13E)-13-Docosenoic acid,AGPAT1
18751,79938,4528,Calcium(II) ion,AGPAT2
22258,71724,4528,(13E)-13-Docosenoic acid,AGPAT2
20077,79938,5844,Calcium(II) ion,AGPAT3
22271,71724,5844,(13E)-13-Docosenoic acid,AGPAT3
19667,79938,5840,Calcium(II) ion,AGPAT4
22262,71724,5840,(13E)-13-Docosenoic acid,AGPAT4
20142,79938,5833,Calcium(II) ion,AGPAT5
22269,71724,5833,(13E)-13-Docosenoic acid,AGPAT5
18351,79938,5851,Calcium(II) ion,AGPAT6
22251,71724,5851,(13E)-13-Docosenoic acid,AGPAT6
7526,79942,4145,potassium cation,AGRP
14209,27647,4145,DL-Glutamic acid,AGRP
3398,120,3411,Vitamin C,AGT
4028,157,3411,Tocopherol,AGT
7270,79942,3411,potassium cation,AGT
8268,38619,3411,Pentadecanoic acid,AGT
8612,3583,3411,Palmitic acid,AGT
11211,9727,3411,Lauric acid,AGT
12894,31797,3411,DL-Methionine,AGT
14761,27647,3411,DL-Glutamic acid,AGT
15325,40089,3411,D-Glucopyranose,AGT
16723,9988,3411,D-(&minus;)-Fructose,AGT
18926,79938,3411,Calcium(II) ion,AGT
21418,3374,3411,Butanoic acid,AGT
21713,9026,3411,Arachidonic acid,AGT
22104,44788,3411,1-Hexanoic acid,AGT
6183,3967,777,Quercetin,AGTR1
7566,79942,777,potassium cation,AGTR1
8340,38619,777,Pentadecanoic acid,AGTR1
8868,3583,777,Palmitic acid,AGTR1
11368,9727,777,Lauric acid,AGTR1
15326,40089,777,D-Glucopyranose,AGTR1
20250,79938,777,Calcium(II) ion,AGTR1
21590,3374,777,Butanoic acid,AGTR1
22184,44788,777,1-Hexanoic acid,AGTR1
7224,79942,1501,potassium cation,AGTR2
18744,79938,1501,Calcium(II) ion,AGTR2
1962,1531,195,Zinc,AGXT
7005,158,195,PYRIDOXINE,AGXT
14155,27647,195,DL-Glutamic acid,AGXT
19871,79938,195,Calcium(II) ion,AGXT
3217,1531,2629,Zinc,AHCY
7042,158,2629,PYRIDOXINE,AHCY
8216,79942,2629,potassium cation,AHCY
13492,31797,2629,DL-Methionine,AHCY
6673,3967,1048,Quercetin,AHR
15328,40089,1048,D-Glucopyranose,AHR
21714,9026,1048,Arachidonic acid,AHR
4441,3967,4273,Quercetin,AHSG
14881,31783,4273,DL-asparagine,AHSG
18229,79938,4273,Calcium(II) ion,AHSG
6053,3967,2563,Quercetin,AIFM1
11781,1530,2563,Iron,AIFM1
14222,27647,2563,DL-Glutamic acid,AIFM1
15329,40089,2563,D-Glucopyranose,AIFM1
20122,79938,2563,Calcium(II) ion,AIFM1
670,1531,1626,Zinc,AK1
11517,1530,1626,Iron,AK1
18706,79938,1626,Calcium(II) ion,AK1
19172,79938,1623,Calcium(II) ion,AK2
19946,79938,1624,Calcium(II) ion,AK8
5670,3967,2217,Quercetin,AKR1A1
7996,79942,2217,potassium cation,AKR1A1
9342,2333,2217,Octane,AKR1A1
12037,1530,2217,Iron,AKR1A1
15331,40089,2217,D-Glucopyranose,AKR1A1
19691,79938,2217,Calcium(II) ion,AKR1A1
3400,120,559,Vitamin C,AKR1B1
3991,8960,559,Umbelliferone,AKR1B1
4029,157,559,Tocopherol,AKR1B1
6067,3967,559,Quercetin,AKR1B1
7541,79942,559,potassium cation,AKR1B1
9360,2333,559,Octane,AKR1B1
12043,1530,559,Iron,AKR1B1
15332,40089,559,D-Glucopyranose,AKR1B1
17356,15910,559,Copper,AKR1B1
17790,79939,559,Chromium,AKR1B1
20136,79938,559,Calcium(II) ion,AKR1B1
22013,34652,559,Acacetin,AKR1B1
22170,44788,559,1-Hexanoic acid,AKR1B1
5077,3967,2218,Quercetin,AKR1B10
7900,79942,2218,potassium cation,AKR1B10
9333,2333,2218,Octane,AKR1B10
12034,1530,2218,Iron,AKR1B10
19040,79938,2218,Calcium(II) ion,AKR1B10
393,1531,592,Zinc,AKR1C1
4628,3967,592,Quercetin,AKR1C1
7807,79942,592,potassium cation,AKR1C1
9322,2333,592,Octane,AKR1C1
12032,1530,592,Iron,AKR1C1
12218,8786,592,Gamma-Linolenic acid,AKR1C1
18473,79938,592,Calcium(II) ion,AKR1C1
4631,3967,600,Quercetin,AKR1C2
7809,79942,600,potassium cation,AKR1C2
9348,2333,600,Octane,AKR1C2
12030,1530,600,Iron,AKR1C2
18475,79938,600,Calcium(II) ion,AKR1C2
403,1531,589,Zinc,AKR1C3
3939,8960,589,Umbelliferone,AKR1C3
4639,3967,589,Quercetin,AKR1C3
7810,79942,589,potassium cation,AKR1C3
9206,36999,589,Osthole,AKR1C3
9335,2333,589,Octane,AKR1C3
12031,1530,589,Iron,AKR1C3
18482,79938,589,Calcium(II) ion,AKR1C3
22028,35192,589,7-Hydroxy-8-(3-methyl-2-buten-1-yl)-2H-chromen-2-one,AKR1C3
6372,3967,587,Quercetin,AKR1C4
8130,79942,587,potassium cation,AKR1C4
9353,2333,587,Octane,AKR1C4
12038,1530,587,Iron,AKR1C4
12219,8786,587,Gamma-Linolenic acid,AKR1C4
20487,79938,587,Calcium(II) ion,AKR1C4
6671,3967,1139,Quercetin,AKR1D1
8179,79942,1139,potassium cation,AKR1D1
9355,2333,1139,Octane,AKR1D1
12042,1530,1139,Iron,AKR1D1
20805,79938,1139,Calcium(II) ion,AKR1D1
3940,8960,5049,Umbelliferone,AKR7A2
8183,79942,5049,potassium cation,AKR7A2
2406,1531,738,Zinc,AKT1
3401,120,738,Vitamin C,AKT1
4030,157,738,Tocopherol,AKT1
4203,3032,738,Stearic acid,AKT1
6212,3967,738,Quercetin,AKT1
7575,79942,738,potassium cation,AKT1
8416,3583,738,Palmitic acid,AKT1
9243,32326,738,Oleanolic acid,AKT1
9380,86074,738,Nickel,AKT1
10827,80001,738,Manganese,AKT1
11344,9727,738,Lauric acid,AKT1
12436,7783,738,DL-TYROSINE,AKT1
13257,31797,738,DL-Methionine,AKT1
14263,27647,738,DL-Glutamic acid,AKT1
15102,31783,738,DL-asparagine,AKT1
15334,40089,738,D-Glucopyranose,AKT1
16726,9988,738,D-(&minus;)-Fructose,AKT1
17384,15910,738,Copper,AKT1
17810,79939,738,Chromium,AKT1
20285,79938,738,Calcium(II) ion,AKT1
21608,3374,738,Butanoic acid,AKT1
10298,80001,3628,Manganese,AKT2
11162,9727,3628,Lauric acid,AKT2
15335,40089,3628,D-Glucopyranose,AKT2
17024,15910,3628,Copper,AKT2
18410,79938,3628,Calcium(II) ion,AKT2
11350,9727,3894,Lauric acid,AKT3
181,1531,1331,Zinc,ALAD
4031,157,1331,Tocopherol,ALAD
6945,158,1331,PYRIDOXINE,ALAD
7775,79942,1331,potassium cation,ALAD
14471,27647,1331,DL-Glutamic acid,ALAD
15336,40089,1331,D-Glucopyranose,ALAD
16727,9988,1331,D-(&minus;)-Fructose,ALAD
17002,15910,1331,Copper,ALAD
4032,157,194,Tocopherol,ALAS1
5727,3967,194,Quercetin,ALAS1
7000,158,194,PYRIDOXINE,ALAS1
8770,3583,194,Palmitic acid,ALAS1
9381,86074,194,Nickel,ALAS1
13124,31797,194,DL-Methionine,ALAS1
21201,3374,194,Butanoic acid,ALAS1
6988,158,498,PYRIDOXINE,ALAS2
