FS1: TOM formula 1 known to treat Schizophrenia,,,,
Idx,compid,geneid,CompName_afterADMET,GeneSymbol
7090,3967,727,Quercetin,ABCB1
11029,3583,727,Palmitic acid,ABCB1
11203,34785,727,Pachypodol,ABCB1
11649,1102,727,Nifedipine,ABCB1
12693,8019,727,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,ABCB1
21248,27647,727,DL-Glutamic acid,ABCB1
22279,40089,727,D-Glucopyranose,ABCB1
30514,79938,727,Calcium(II) ion,ABCB1
31474,3374,727,Butanoic acid,ABCB1
15398,1530,5481,Iron,ABCB10
11493,32326,743,Oleanolic acid,ABCB11
11739,1102,743,Nifedipine,ABCB11
32485,9026,743,Arachidonic acid,ABCB11
32737,126,743,Alpha-Linolenic acid,ABCB11
7091,3967,3869,Quercetin,ABCB4
11030,3583,3869,Palmitic acid,ABCB4
27988,117,3869,choline,ABCB4
11641,1102,3337,Nifedipine,ABCB5
15345,1530,5487,Iron,ABCB6
19426,31797,5487,DL-Methionine,ABCB6
7389,3967,5482,Quercetin,ABCB7
15349,1530,5482,Iron,ABCB7
22280,40089,5482,D-Glucopyranose,ABCB7
2323,1531,5505,Zinc,ABCB9
3455,120,1448,Vitamin C,ABCC1
5321,3967,1448,Quercetin,ABCC1
11201,34785,1448,Pachypodol,ABCC1
12422,3283,1448,Naringenin,ABCC1
12512,8019,1448,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,ABCC1
13055,2272,1448,Myricetin,ABCC1
14646,35196,1448,ISOGINKGETIN,ABCC1
14784,1530,1448,Iron,ABCC1
15727,1081,1448,Hesperetin,ABCC1
16006,36170,1448,Eugenol,ABCC1
17299,34886,1448,Eriodictyol,ABCC1
22281,40089,1448,D-Glucopyranose,ABCC1
28473,79938,1448,Calcium(II) ion,ABCC1
32339,35029,1448,Baicalein,ABCC1
12592,8019,5900,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,ABCC11
1819,1531,5483,Zinc,ABCC12
3456,120,729,Vitamin C,ABCC2
5701,3967,729,Quercetin,ABCC2
11740,1102,729,Nifedipine,ABCC2
13056,2272,729,Myricetin,ABCC2
22282,40089,729,D-Glucopyranose,ABCC2
32311,38528,729,Baicalin,ABCC2
32431,35029,729,Baicalein,ABCC2
11741,1102,5296,Nifedipine,ABCC3
12676,8019,5296,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,ABCC3
5540,3967,5332,Quercetin,ABCC4
12423,3283,5332,Naringenin,ABCC4
12542,8019,5332,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,ABCC4
15728,1081,5332,Hesperetin,ABCC4
28081,10010,5332,cGMP,ABCC4
33104,10009,5332,Adenosine cyclic 3',ABCC4
1417,1531,5337,Zinc,ABCC5
6221,3967,5337,Quercetin,ABCC5
12424,3283,5337,Naringenin,ABCC5
15729,1081,5337,Hesperetin,ABCC5
23982,36042,5337,Coumesterol,ABCC5
7696,3967,5334,Quercetin,ABCC6
11840,86074,5334,Nickel,ABCC6
31235,79938,5334,Calcium(II) ion,ABCC6
8318,79942,746,potassium cation,ABCC8
20764,27647,746,DL-Glutamic acid,ABCC8
28575,79938,746,Calcium(II) ion,ABCC8
8787,79942,737,potassium cation,ABCC9
11154,3583,5480,Palmitic acid,ABCD1
14292,38621,5480,Lignoceric acid,ABCD1
28261,4236,5480,Caprylic acid,ABCD1
31966,3374,5480,Butanoic acid,ABCD1
32303,37992,5480,behenic acid,ABCD1
34176,71724,5480,(13E)-13-Docosenoic acid,ABCD1
14271,38621,5491,Lignoceric acid,ABCD2
28213,4236,5491,Caprylic acid,ABCD2
31787,3374,5491,Butanoic acid,ABCD2
5710,3967,5485,Quercetin,ABCD3
14253,38621,5485,Lignoceric acid,ABCD3
23983,36042,5485,Coumesterol,ABCD3
28183,4236,5485,Caprylic acid,ABCD3
32486,9026,5485,Arachidonic acid,ABCD3
14301,38621,5501,Lignoceric acid,ABCD4
28196,4236,5501,Caprylic acid,ABCD4
32287,37992,5501,behenic acid,ABCD4
34509,10739,5501,(.+/-.)-Tartaric acid,ABCD4
15343,1530,5492,Iron,ABCE1
23984,36042,5492,Coumesterol,ABCE1
23985,36042,5496,Coumesterol,ABCF1
3175,1531,5479,Zinc,ABCF2
22283,40089,5479,D-Glucopyranose,ABCF2
921,1531,728,Zinc,ABCG1
4622,3032,728,Stearic acid,ABCG1
10560,3583,728,Palmitic acid,ABCG1
11841,86074,728,Nickel,ABCG1
23986,36042,728,Coumesterol,ABCG1
27850,117,728,choline,ABCG1
32487,9026,728,Arachidonic acid,ABCG1
33660,3993,728,4-Hydroxybenzoic acid,ABCG1
3420,34914,3338,Wogonin,ABCG2
7511,3967,3338,Quercetin,ABCG2
11494,32326,3338,Oleanolic acid,ABCG2
12738,8019,3338,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,ABCG2
13156,2272,3338,Myricetin,ABCG2
14655,35196,3338,ISOGINKGETIN,ABCG2
15348,1530,3338,Iron,ABCG2
19435,31797,3338,DL-Methionine,ABCG2
26558,69881,3338,cobaltous;[5-(5,ABCG2
27630,79939,3338,Chromium,ABCG2
32477,35029,3338,Baicalein,ABCG2
33706,3993,3338,4-Hydroxybenzoic acid,ABCG2
22284,40089,5493,D-Glucopyranose,ABCG4
2748,1531,4893,Zinc,ABCG5
4611,33749,4893,Stigmasterol,ABCG5
7289,3967,4893,Quercetin,ABCG5
11694,1102,4893,Nifedipine,ABCG5
33698,3993,4893,4-Hydroxybenzoic acid,ABCG5
4612,33749,5486,Stigmasterol,ABCG8
7010,3967,5486,Quercetin,ABCG8
33693,3993,5486,4-Hydroxybenzoic acid,ABCG8
34278,63707,5174,(.+/-.)-trans-Nerolidol,ABHD1
18239,8660,5005,DL-Proline,ABHD5
21851,31783,5005,DL-asparagine,ABHD5
28399,79938,5005,Calcium(II) ion,ABHD5
9753,10237,751,Phenol,ABL1
12775,35694,751,Myristicin,ABL1
12841,6911,751,Myristic acid,ABL1
16833,36172,751,ethanal,ABL1
18594,31797,751,DL-Methionine,ABL1
27713,79939,751,Chromium,ABL1
32150,36250,751,Benzaldehyde,ABL1
5783,3967,726,Quercetin,ABL2
11226,86025,726,Oxygen,ABL2
27699,79939,726,Chromium,ABL2
32169,36250,726,Benzaldehyde,ABL2
33562,62860,726,4-Methylpentan-2-one,ABL2
4283,2340,5099,Tridecylic acid,ACAA1
9396,31784,5099,Pipecolic acid,ACAA1
19732,9038,5099,DL-Isoleucine,ACAA1
28209,4236,5099,Caprylic acid,ACAA1
29552,79938,5099,Calcium(II) ion,ACAA1
6890,3967,5097,Quercetin,ACAA2
9412,31784,5097,Pipecolic acid,ACAA2
19811,9038,5097,DL-Isoleucine,ACAA2
23990,36042,5097,Coumesterol,ACAA2
30306,79938,5097,Calcium(II) ion,ACAA2
4224,32487,270,ursolic acid,ACACA
7767,114,270,Pyruvic acid,ACACA
10561,3583,270,Palmitic acid,ACACA
22289,40089,270,D-Glucopyranose,ACACA
23709,9988,270,D-(&minus;)-Fructose,ACACA
32738,126,270,Alpha-Linolenic acid,ACACA
512,1531,267,Zinc,ACACB
4040,36879,267,Vanillin,ACACB
4223,2301,267,Valeric acid,ACACB
4714,3032,267,Stearic acid,ACACB
10690,3583,267,Palmitic acid,ACACB
11295,86025,267,Oxygen,ACACB
15618,86925,267,hexahydro-2-oxo-1h-thieno(3,ACACB
15822,32651,267,Geraniol,ACACB
16318,35889,267,Ethylene,ACACB
19651,9038,267,DL-Isoleucine,ACACB
20795,27647,267,DL-Glutamic acid,ACACB
22241,31783,267,DL-asparagine,ACACB
23710,9988,267,D-(&minus;)-Fructose,ACACB
27806,117,267,choline,ACACB
28191,4236,267,Caprylic acid,ACACB
28723,79938,267,Calcium(II) ion,ACACB
32038,32446,267,beta-Ionone,ACACB
32826,38491,267,alpha-Ketoglutaric acid,ACACB
33976,44788,267,1-Hexanoic acid,ACACB
34173,71724,267,(13E)-13-Docosenoic acid,ACACB
34458,10739,267,(.+/-.)-Tartaric acid,ACACB
30343,79938,1577,Calcium(II) ion,ACAD8
10644,3583,2480,Palmitic acid,ACADM
28166,4236,2480,Caprylic acid,ACADM
28310,79938,2480,Calcium(II) ion,ACADM
2998,1531,620,Zinc,ACADS
4199,2301,620,Valeric acid,ACADS
4747,3032,620,Stearic acid,ACADS
11115,3583,620,Palmitic acid,ACADS
11307,86025,620,Oxygen,ACADS
14757,9290,620,Isatoic anhydride,ACADS
28246,4236,620,Caprylic acid,ACADS
30962,79938,620,Calcium(II) ion,ACADS
31462,37610,620,Butyraldehyde,ACADS
31939,3374,620,Butanoic acid,ACADS
33064,38491,620,alpha-Ketoglutaric acid,ACADS
822,1531,717,Zinc,ACADSB
5753,3967,717,Quercetin,ACADSB
19679,9038,717,DL-Isoleucine,ACADSB
28995,79938,717,Calcium(II) ion,ACADSB
4301,157,1296,Tocopherol,ACAT1
4613,33749,1296,Stigmasterol,ACAT1
8737,79942,1296,potassium cation,ACAT1
11321,86025,1296,Oxygen,ACAT1
19833,9038,1296,DL-Isoleucine,ACAT1
23678,2687,1296,Decane,ACAT1
30510,79938,1296,Calcium(II) ion,ACAT1
11312,86025,1814,Oxygen,ACAT2
23649,2687,1814,Decane,ACAT2
23991,36042,1814,Coumesterol,ACAT2
29070,79938,1814,Calcium(II) ion,ACAT2
15409,1530,2628,Iron,ACCS
16516,35889,2628,Ethylene,ACCS
19066,31797,2628,DL-Methionine,ACCS
21623,27647,2628,DL-Glutamic acid,ACCS
30616,79938,2628,Calcium(II) ion,ACCS
15392,1530,39139,Iron,ACCSL
16315,35889,39139,Ethylene,ACCSL
18542,31797,39139,DL-Methionine,ACCSL
21498,27647,39139,DL-Glutamic acid,ACCSL
28695,79938,39139,Calcium(II) ion,ACCSL
2205,1531,778,Zinc,ACE
8675,79942,778,potassium cation,ACE
10015,10237,778,Phenol,ACE
12670,8019,778,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,ACE
16485,35889,778,Ethylene,ACE
16676,36341,778,Ethyl acetate,ACE
18360,8660,778,DL-Proline,ACE
18960,31797,778,DL-Methionine,ACE
21179,27647,778,DL-Glutamic acid,ACE
22291,40089,778,D-Glucopyranose,ACE
23712,9988,778,D-(&minus;)-Fructose,ACE
26198,15910,778,Copper,ACE
27063,4020,778,Citric acid,ACE
30243,79938,778,Calcium(II) ion,ACE
2893,1531,1230,Zinc,ACE2
3457,120,1230,Vitamin C,ACE2
27199,4020,1230,Citric acid,ACE2
1962,1531,272,Zinc,ACHE
3458,120,272,Vitamin C,ACHE
4302,157,272,Tocopherol,ACHE
6644,3967,272,Quercetin,ACHE
8628,79942,272,potassium cation,ACHE
9977,10237,272,Phenol,ACHE
10231,32321,272,Perillic alcohol,ACHE
11842,86074,272,Nickel,ACHE
12425,3283,272,Naringenin,ACHE
13137,2272,272,Myricetin,ACHE
16678,36341,272,Ethyl acetate,ACHE
17049,36172,272,ethanal,ACHE
21119,27647,272,DL-Glutamic acid,ACHE
22292,40089,272,D-Glucopyranose,ACHE
26154,15910,272,Copper,ACHE
27342,31559,272,Chuanxingzine,ACHE
27752,117,272,choline,ACHE
30014,79938,272,Calcium(II) ion,ACHE
31817,3374,272,Butanoic acid,ACHE
33537,1622,272,4-Methylphenol,ACHE
2863,1531,4563,Zinc,ACLY
9309,79942,4563,potassium cation,ACLY
11095,3583,4563,Palmitic acid,ACLY
18117,85497,4563,DL-Serine,ACLY
21317,27647,4563,DL-Glutamic acid,ACLY
22293,40089,4563,D-Glucopyranose,ACLY
23713,9988,4563,D-(&minus;)-Fructose,ACLY
23994,36042,4563,Coumesterol,ACLY
27193,4020,4563,Citric acid,ACLY
31459,37610,4563,Butyraldehyde,ACLY
32739,126,4563,Alpha-Linolenic acid,ACLY
33050,38491,4563,alpha-Ketoglutaric acid,ACLY
34653,10739,4563,(.+/-.)-Tartaric acid,ACLY
1115,1531,5354,Zinc,ACMSD
13475,80001,5354,Manganese,ACMSD
14926,1530,5354,Iron,ACMSD
27459,79939,5354,Chromium,ACMSD
29296,79938,5354,Calcium(II) ion,ACMSD
1853,1531,5805,Zinc,ACO1
7927,9759,5805,Pyroglutamic acid,ACO1
8057,158,5805,PYRIDOXINE,ACO1
11843,86074,5805,Nickel,ACO1
13646,80001,5805,Manganese,ACO1
15041,1530,5805,Iron,ACO1
16448,35889,5805,Ethylene,ACO1
21094,27647,5805,DL-Glutamic acid,ACO1
26125,15910,5805,Copper,ACO1
27002,4020,5805,Citric acid,ACO1
32961,38491,5805,alpha-Ketoglutaric acid,ACO1
3251,1531,1632,Zinc,ACO2
7977,9759,1632,Pyroglutamic acid,ACO2
8100,158,1632,PYRIDOXINE,ACO2
14007,80001,1632,Manganese,ACO2
15317,1530,1632,Iron,ACO2
19259,31797,1632,DL-Methionine,ACO2
20640,84987,1632,DL-Histidine,ACO2
21416,27647,1632,DL-Glutamic acid,ACO2
22294,40089,1632,D-Glucopyranose,ACO2
26403,15910,1632,Copper,ACO2
26650,4020,1632,Citric acid,ACO2
31205,79938,1632,Calcium(II) ion,ACO2
33087,38491,1632,alpha-Ketoglutaric acid,ACO2
34198,7890,1632,(+/-)-Eucalyptol,ACO2
3098,1531,3784,Zinc,ACOT13
7552,3967,3784,Quercetin,ACOT13
15415,1530,3784,Iron,ACOT13
15470,61930,3784,Hexose,ACOT13
33709,3993,3784,4-Hydroxybenzoic acid,ACOT13
2180,1531,2573,Zinc,ACOX1
9409,31784,2573,Pipecolic acid,ACOX1
10979,3583,2573,Palmitic acid,ACOX1
12988,6911,2573,Myristic acid,ACOX1
14279,38621,2573,Lignoceric acid,ACOX1
23714,9988,2573,D-(&minus;)-Fructose,ACOX1
28229,4236,2573,Caprylic acid,ACOX1
30219,79938,2573,Calcium(II) ion,ACOX1
32711,37966,2573,Arachidic acid,ACOX1
33493,32714,2573,5-Hexyldihydro-2(3H)-furanone,ACOX1
33688,3993,2573,4-Hydroxybenzoic acid,ACOX1
34047,44788,2573,1-Hexanoic acid,ACOX1
4265,32487,765,ursolic acid,ACP1
9247,79942,765,potassium cation,ACP1
11017,3583,765,Palmitic acid,ACP1
11568,32326,765,Oleanolic acid,ACP1
12684,8019,765,N-(4-{[(2-Amino-4-hydroxypteridin-6-yl)methyl]amino}benzoyl)glutamic acid,ACP1
13783,80001,765,Manganese,ACP1
1610,1531,2737,Zinc,ACPP
6349,3967,2737,Quercetin,ACPP
7919,9759,2737,Pyroglutamic acid,ACPP
8559,79942,2737,potassium cation,ACPP
9910,10237,2737,Phenol,ACPP
10330,38619,2737,Pentadecanoic acid,ACPP
10863,3583,2737,Palmitic acid,ACPP
16417,35889,2737,Ethylene,ACPP
17331,10167,2737,Ellagic acid,ACPP
17572,31765,2737,DL-Valine,ACPP
17919,85497,2737,DL-Serine,ACPP
18323,8660,2737,DL-Proline,ACPP
20277,84987,2737,DL-Histidine,ACPP
21044,27647,2737,DL-Glutamic acid,ACPP
22171,31783,2737,DL-asparagine,ACPP
26082,15910,2737,Copper,ACPP
26960,4020,2737,Citric acid,ACPP
29699,79938,2737,Calcium(II) ion,ACPP
34333,10739,2737,(.+/-.)-Tartaric acid,ACPP
20642,84987,5148,DL-Histidine,ACR
31211,79938,5148,Calcium(II) ion,ACR
11074,3583,3732,Palmitic acid,ACSBG1
14281,38621,3732,Lignoceric acid,ACSBG1
28241,4236,3732,Caprylic acid,ACSBG1
32297,37992,3732,behenic acid,ACSBG1
34168,71724,3732,(13E)-13-Docosenoic acid,ACSBG1
10999,3583,353,Palmitic acid,ACSL1
12995,6911,353,Myristic acid,ACSL1
14273,38621,353,Lignoceric acid,ACSL1
14502,9727,353,Lauric acid,ACSL1
26217,15910,353,Copper,ACSL1
27567,79939,353,Chromium,ACSL1
28258,4236,353,Caprylic acid,ACSL1
17506,153,687,Eicosapentanoic acid,ACSL3
23997,36042,687,Coumesterol,ACSL3
3459,120,686,Vitamin C,ACSL4
10811,3583,686,Palmitic acid,ACSL4
14260,38621,686,Lignoceric acid,ACSL4
17505,153,686,Eicosapentanoic acid,ACSL4
28197,4236,686,Caprylic acid,ACSL4
17003,36172,348,ethanal,ACSS1
16883,36172,349,ethanal,ACSS2
20906,27647,349,DL-Glutamic acid,ACSS2
31314,79938,349,Calcium(II) ion,ACSS2
31699,3374,349,Butanoic acid,ACSS2
32880,38491,349,alpha-Ketoglutaric acid,ACSS2
897,1531,2350,Zinc,ACTA1
5001,3373,2350,spermidine,ACTA1
5818,3967,2350,Quercetin,ACTA1
16871,36172,2350,ethanal,ACTA1
21928,31783,2350,DL-asparagine,ACTA1
29081,79938,2350,Calcium(II) ion,ACTA1
5033,3373,39070,spermidine,ACTL10
29617,79938,39070,Calcium(II) ion,ACTL10
28717,79938,3714,Calcium(II) ion,ACTR2
30641,79938,3715,Calcium(II) ion,ACTR3
23999,36042,742,Coumesterol,ACVR1
27137,4020,742,Citric acid,ACVR1
23900,132,5310,Cystine,ACVR2B
4303,157,734,Tocopherol,ACVRL1
11845,86074,734,Nickel,ACVRL1
14601,122,319,L-(+)-Aspartic acid,ACY1
2835,1531,330,Zinc,ACY3
14614,122,330,L-(+)-Aspartic acid,ACY3
8938,79942,1844,potassium cation,ACYP2
699,1531,1144,Zinc,ADA
5634,3967,1144,Quercetin,ADA
9751,10237,1144,Phenol,ADA
20830,27647,1144,DL-Glutamic acid,ADA
28873,79938,1144,Calcium(II) ion,ADA
2752,1531,3358,Zinc,ADAM10
7956,9759,3358,Pyroglutamic acid,ADAM10
30754,79938,3358,Calcium(II) ion,ADAM10
1839,1531,3515,Zinc,ADAM17
27000,4020,3515,Citric acid,ADAM17
29889,79938,3515,Calcium(II) ion,ADAM17
31475,3374,3515,Butanoic acid,ADAM17
2804,1531,5671,Zinc,ADAM19
2574,1531,5675,Zinc,ADAM23
7986,9759,1985,Pyroglutamic acid,ADAM28
11270,86025,1985,Oxygen,ADAM28
1098,1531,4506,Zinc,ADAM33
29282,79938,4506,Calcium(II) ion,ADAM33
22304,40089,4527,D-Glucopyranose,ADAM8
2265,1531,5686,Zinc,ADAMTS1
22305,40089,5686,D-Glucopyranose,ADAMTS1
27577,79939,5686,Chromium,ADAMTS1
1203,1531,5699,Zinc,ADAMTS12
18600,31797,5290,DL-Methionine,ADAMTS13
21323,27647,5669,DL-Glutamic acid,ADAMTS2
30885,79938,5669,Calcium(II) ion,ADAMTS2
2247,1531,5689,Zinc,ADAMTS3
850,1531,4390,Zinc,ADAMTS4
29033,79938,4390,Calcium(II) ion,ADAMTS4
2264,1531,2917,Zinc,ADAMTS5
27561,79939,2917,Chromium,ADAMTS5
30307,79938,2917,Calcium(II) ion,ADAMTS5
2807,1531,5673,Zinc,ADAMTS8
31,1531,5692,Zinc,ADAMTS9
21521,27647,5586,DL-Glutamic acid,ADAR
24001,36042,5582,Coumesterol,ADAT1
2098,1531,352,Zinc,ADCY1
13709,80001,352,Manganese,ADCY1
30122,79938,352,Calcium(II) ion,ADCY1
33105,10009,352,Adenosine cyclic 3',ADCY1
1254,1531,2333,Zinc,ADCY2
8490,79942,2333,potassium cation,ADCY2
9866,10237,2333,Phenol,ADCY2
13501,80001,2333,Manganese,ADCY2
20972,27647,2333,DL-Glutamic acid,ADCY2
21966,31783,2333,DL-asparagine,ADCY2
29397,79938,2333,Calcium(II) ion,ADCY2
2749,1531,4803,Zinc,ADCY3
13889,80001,4803,Manganese,ADCY3
30750,79938,4803,Calcium(II) ion,ADCY3
1798,1531,4807,Zinc,ADCY4
13635,80001,4807,Manganese,ADCY4
29857,79938,4807,Calcium(II) ion,ADCY4
30,1531,2335,Zinc,ADCY5
13192,80001,2335,Manganese,ADCY5
28269,79938,2335,Calcium(II) ion,ADCY5
1815,1531,4806,Zinc,ADCY6
3461,120,4806,Vitamin C,ADCY6
13637,80001,4806,Manganese,ADCY6
29864,79938,4806,Calcium(II) ion,ADCY6
2852,1531,4802,Zinc,ADCY7
13914,80001,4802,Manganese,ADCY7
30845,79938,4802,Calcium(II) ion,ADCY7
2252,1531,4804,Zinc,ADCY8
13754,80001,4804,Manganese,ADCY8
21193,27647,4804,DL-Glutamic acid,ADCY8
30291,79938,4804,Calcium(II) ion,ADCY8
33106,10009,4804,Adenosine cyclic 3',ADCY8
22306,40089,4805,D-Glucopyranose,ADCY9
30200,79938,4805,Calcium(II) ion,ADCY9
14211,144,2959,L-Tryptophan,ADCYAP1
33107,10009,2959,Adenosine cyclic 3',ADCYAP1
3283,1531,550,Zinc,ADH1A
9484,2102,550,Phenylethyl alcohol,ADH1A
9527,2089,550,Phenylacetaldehyde,ADH1A
15848,32651,550,Geraniol,ADH1A
16591,35889,550,Ethylene,ADH1A
17291,36172,550,ethanal,ADH1A
19907,9038,550,DL-Isoleucine,ADH1A
26407,15910,550,Copper,ADH1A
27334,36204,550,Cinnamyl alcohol,ADH1A
1907,1531,554,Zinc,ADH1B
9477,2102,554,Phenylethyl alcohol,ADH1B
9513,2089,554,Phenylacetaldehyde,ADH1B
15846,32651,554,Geraniol,ADH1B
16455,35889,554,Ethylene,ADH1B
17032,36172,554,ethanal,ADH1B
19772,9038,554,DL-Isoleucine,ADH1B
26139,15910,554,Copper,ADH1B
2524,1531,552,Zinc,ADH4
9489,2102,552,Phenylethyl alcohol,ADH4
9519,2089,552,Phenylacetaldehyde,ADH4
15841,32651,552,Geraniol,ADH4
16508,35889,552,Ethylene,ADH4
17154,36172,552,ethanal,ADH4
19835,9038,552,DL-Isoleucine,ADH4
26250,15910,552,Copper,ADH4
27327,36204,552,Cinnamyl alcohol,ADH4
2124,1531,558,Zinc,ADH5
8263,35894,558,Propionaldehyde,ADH5
9208,79942,558,potassium cation,ADH5
9481,2102,558,Phenylethyl alcohol,ADH5
9515,2089,558,Phenylacetaldehyde,ADH5
14303,9727,558,Lauric acid,ADH5
15587,35907,558,Hexahydrocurcumin,ADH5
15835,32651,558,Geraniol,ADH5
16476,35889,558,Ethylene,ADH5
17081,36172,558,ethanal,ADH5
19793,9038,558,DL-Isoleucine,ADH5
26182,15910,558,Copper,ADH5
27332,36204,558,Cinnamyl alcohol,ADH5
28155,4236,558,Caprylic acid,ADH5
3284,1531,555,Zinc,ADH7
9488,2102,555,Phenylethyl alcohol,ADH7
9528,2089,555,Phenylacetaldehyde,ADH7
15847,32651,555,Geraniol,ADH7
16592,35889,555,Ethylene,ADH7
17292,36172,555,ethanal,ADH7
19908,9038,555,DL-Isoleucine,ADH7
26408,15910,555,Copper,ADH7
27333,36204,555,Cinnamyl alcohol,ADH7
4623,3032,4451,Stearic acid,ADIPOQ
22308,40089,4451,D-Glucopyranose,ADIPOQ
23715,9988,4451,D-(&minus;)-Fructose,ADIPOQ
29728,79938,4451,Calcium(II) ion,ADIPOQ
33108,10009,4451,Adenosine cyclic 3',ADIPOQ
1279,1531,4986,Zinc,ADIPOR1
29420,79938,4986,Calcium(II) ion,ADIPOR1
9221,79942,355,potassium cation,ADK
11847,86074,355,Nickel,ADK
14640,1691,355,Isopropyl methoxy pyrazine,ADK
15480,61930,355,Hexose,ADK
24003,36042,355,Coumesterol,ADK
27078,4020,355,Citric acid,ADK
30287,79938,355,Calcium(II) ion,ADK
6961,3967,4471,Quercetin,ADM
8706,79942,4471,potassium cation,ADM
13770,80001,4471,Manganese,ADM
27572,79939,4471,Chromium,ADM
30377,79938,4471,Calcium(II) ion,ADM
33109,10009,4471,Adenosine cyclic 3',ADM
4502,7920,839,Syringic acid,ADORA1
6552,3967,839,Quercetin,ADORA1
8604,79942,839,potassium cation,ADORA1
21098,27647,839,DL-Glutamic acid,ADORA1
29910,79938,839,Calcium(II) ion,ADORA1
33345,630,839,Adenosine,ADORA1
4680,3032,840,Stearic acid,ADORA2A
6189,3967,840,Quercetin,ADORA2A
9883,10237,840,Phenol,ADORA2A
13140,2272,840,Myricetin,ADORA2A
21000,27647,840,DL-Glutamic acid,ADORA2A
29518,79938,840,Calcium(II) ion,ADORA2A
33342,630,840,Adenosine,ADORA2A
6621,3967,967,Quercetin,ADORA2B
