FS2: TOM formula 2 known to treat Schizophrenia,,,,
Idx,compid,geneid,CompName_afterADMET,GeneSymbol
601,1531,730,Zinc,ABCA1
3388,120,730,Vitamin C,ABCA1
4326,78388,730,Stigmastan-3-ol,ABCA1
4406,3032,730,Stearic acid,ABCA1
5453,3967,730,Quercetin,ABCA1
9480,3583,730,Palmitic acid,ABCA1
22431,9988,730,D-(&minus;)-Fructose,ABCA1
23964,79939,730,Chromium,ABCA1
24368,117,730,choline,ABCA1
28741,9026,730,Arachidonic acid,ABCA1
30488,85358,730,(22E)-Ergosta-5,ABCA1
6880,3967,5488,Quercetin,ABCA12
22807,15910,5503,Copper,ABCA2
4356,78388,5506,Stigmastan-3-ol,ABCA4
15518,36170,5490,Eugenol,ABCA6
7067,3967,5484,Quercetin,ABCA7
12658,80001,5497,Manganese,ABCA9
3389,120,727,Vitamin C,ABCB1
4192,157,727,Tocopherol,ABCB1
6966,3967,727,Quercetin,ABCB1
9810,3583,727,Palmitic acid,ABCB1
11844,34516,727,Neochanin,ABCB1
14977,80187,727,Hypoxanthin,ABCB1
20063,27647,727,DL-Glutamic acid,ABCB1
21073,40089,727,D-Glucopyranose,ABCB1
27073,79938,727,Calcium(II) ion,ABCB1
28010,3374,727,Butanoic acid,ABCB1
30232,37709,727,1-Octanol,ABCB1
14818,1530,5481,Iron,ABCB10
14984,80187,743,Hypoxanthin,ABCB11
28742,9026,743,Arachidonic acid,ABCB11
29101,126,743,Alpha-Linolenic acid,ABCB11
6967,3967,3869,Quercetin,ABCB4
9811,3583,3869,Palmitic acid,ABCB4
14978,80187,3869,Hypoxanthin,ABCB4
24540,117,3869,choline,ABCB4
14988,80187,3337,Hypoxanthin,ABCB5
11961,79062,5487,N-{3-Carboxy-3-[(3-carboxy-3-hydroxypropyl)amino]propyl}homoserine,ABCB6
14765,1530,5487,Iron,ABCB6
18241,31797,5487,DL-Methionine,ABCB6
7265,3967,5482,Quercetin,ABCB7
14769,1530,5482,Iron,ABCB7
21074,40089,5482,D-Glucopyranose,ABCB7
29072,845,5482,Aminolevulinic acid,ABCB7
2308,1531,5505,Zinc,ABCB9
3390,120,1448,Vitamin C,ABCC1
5197,3967,1448,Quercetin,ABCC1
11845,34516,1448,Neochanin,ABCC1
11875,3283,1448,Naringenin,ABCC1
14143,34602,1448,iso-Licoflavonol,ABCC1
14204,1530,1448,Iron,ABCC1
15265,1081,1448,Hesperetin,ABCC1
15519,36170,1448,Eugenol,ABCC1
21075,40089,1448,D-Glucopyranose,ABCC1
25032,79938,1448,Calcium(II) ion,ABCC1
29645,35360,1448,7-Hydroxy-2-(4-hydroxyphenyl)-6-(3-methyl-2-buten-1-yl)-4H-chromen-4-one,ABCC1
1804,1531,5483,Zinc,ABCC12
3391,120,729,Vitamin C,ABCC2
5577,3967,729,Quercetin,ABCC2
9036,36610,729,Piceid,ABCC2
11846,34516,729,Neochanin,ABCC2
21076,40089,729,D-Glucopyranose,ABCC2
5416,3967,5332,Quercetin,ABCC4
11876,3283,5332,Naringenin,ABCC4
15266,1081,5332,Hesperetin,ABCC4
1402,1531,5337,Zinc,ABCC5
6097,3967,5337,Quercetin,ABCC5
11877,3283,5337,Naringenin,ABCC5
15267,1081,5337,Hesperetin,ABCC5
7572,3967,5334,Quercetin,ABCC6
11269,86074,5334,Nickel,ABCC6
27794,79938,5334,Calcium(II) ion,ABCC6
7893,79942,746,potassium cation,ABCC8
10409,2969,746,O-Acetylcholine,ABCC8
19579,27647,746,DL-Glutamic acid,ABCC8
25134,79938,746,Calcium(II) ion,ABCC8
8362,79942,737,potassium cation,ABCC9
9935,3583,5480,Palmitic acid,ABCD1
13791,38621,5480,Lignoceric acid,ABCD1
24779,4236,5480,Caprylic acid,ABCD1
28502,3374,5480,Butanoic acid,ABCD1
30532,71724,5480,(13E)-13-Docosenoic acid,ABCD1
13770,38621,5491,Lignoceric acid,ABCD2
24731,4236,5491,Caprylic acid,ABCD2
28323,3374,5491,Butanoic acid,ABCD2
5586,3967,5485,Quercetin,ABCD3
13752,38621,5485,Lignoceric acid,ABCD3
24701,4236,5485,Caprylic acid,ABCD3
28743,9026,5485,Arachidonic acid,ABCD3
13800,38621,5501,Lignoceric acid,ABCD4
24714,4236,5501,Caprylic acid,ABCD4
14763,1530,5492,Iron,ABCE1
3160,1531,5479,Zinc,ABCF2
21077,40089,5479,D-Glucopyranose,ABCF2
906,1531,728,Zinc,ABCG1
4019,78054,728,Vanillic acid,ABCG1
4368,3032,728,Stearic acid,ABCG1
7785,3720,728,protocatechuic acid,ABCG1
9341,3583,728,Palmitic acid,ABCG1
11270,86074,728,Nickel,ABCG1
24402,117,728,choline,ABCG1
28744,9026,728,Arachidonic acid,ABCG1
29512,8862,728,Allantoin,ABCG1
29992,3993,728,4-Hydroxybenzoic acid,ABCG1
4027,78054,3338,Vanillic acid,ABCG2
7387,3967,3338,Quercetin,ABCG2
7804,3720,3338,protocatechuic acid,ABCG2
13815,34518,3338,Licochalcone A,ABCG2
14152,34602,3338,iso-Licoflavonol,ABCG2
14768,1530,3338,Iron,ABCG2
15331,57804,3338,Glycyrrh-iso-flavone,ABCG2
18250,31797,3338,DL-Methionine,ABCG2
24182,79939,3338,Chromium,ABCG2
29517,8862,3338,Allantoin,ABCG2
29648,35360,3338,7-Hydroxy-2-(4-hydroxyphenyl)-6-(3-methyl-2-buten-1-yl)-4H-chromen-4-one,ABCG2
30038,3993,3338,4-Hydroxybenzoic acid,ABCG2
21078,40089,5493,D-Glucopyranose,ABCG4
2733,1531,4893,Zinc,ABCG5
4025,78054,4893,Vanillic acid,ABCG5
4340,78388,4893,Stigmastan-3-ol,ABCG5
7165,3967,4893,Quercetin,ABCG5
7800,3720,4893,protocatechuic acid,ABCG5
16422,78831,4893,Ergostan-3-ol,ABCG5
29518,8862,4893,Allantoin,ABCG5
30030,3993,4893,4-Hydroxybenzoic acid,ABCG5
30491,85358,4893,(22E)-Ergosta-5,ABCG5
4031,78054,5486,Vanillic acid,ABCG8
4336,78388,5486,Stigmastan-3-ol,ABCG8
6886,3967,5486,Quercetin,ABCG8
7797,3720,5486,protocatechuic acid,ABCG8
16423,78831,5486,Ergostan-3-ol,ABCG8
29523,8862,5486,Allantoin,ABCG8
30025,3993,5486,4-Hydroxybenzoic acid,ABCG8
30490,85358,5486,(22E)-Ergosta-5,ABCG8
15031,34173,5174,Hexyl acetate,ABHD1
13206,2086,5005,Malonic acid,ABHD5
20666,31783,5005,DL-asparagine,ABHD5
24958,79938,5005,Calcium(II) ion,ABHD5
11971,35694,751,Myristicin,ABL1
12037,6911,751,Myristic acid,ABL1
15951,36172,751,ethanal,ABL1
17409,31797,751,DL-Methionine,ABL1
24265,79939,751,Chromium,ABL1
28632,36250,751,Benzaldehyde,ABL1
5659,3967,726,Quercetin,ABL2
10094,86025,726,Oxygen,ABL2
10799,2969,726,O-Acetylcholine,ABL2
24251,79939,726,Chromium,ABL2
28651,36250,726,Benzaldehyde,ABL2
18547,9038,5099,DL-Isoleucine,ACAA1
24727,4236,5099,Caprylic acid,ACAA1
26111,79938,5099,Calcium(II) ion,ACAA1
6766,3967,5097,Quercetin,ACAA2
18626,9038,5097,DL-Isoleucine,ACAA2
26865,79938,5097,Calcium(II) ion,ACAA2
9342,3583,270,Palmitic acid,ACACA
21083,40089,270,D-Glucopyranose,ACACA
22432,9988,270,D-(&minus;)-Fructose,ACACA
29102,126,270,Alpha-Linolenic acid,ACACA
497,1531,267,Zinc,ACACB
3975,36879,267,Vanillin,ACACB
4460,3032,267,Stearic acid,ACACB
9471,3583,267,Palmitic acid,ACACB
9977,4006,267,Palmitelaidic acid,ACACB
10163,86025,267,Oxygen,ACACB
10360,37833,267,Oryzanol A,ACACB
13235,2086,267,Malonic acid,ACACB
15133,86925,267,hexahydro-2-oxo-1h-thieno(3,ACACB
18466,9038,267,DL-Isoleucine,ACACB
19610,27647,267,DL-Glutamic acid,ACACB
21056,31783,267,DL-asparagine,ACACB
22433,9988,267,D-(&minus;)-Fructose,ACACB
24358,117,267,choline,ACACB
24709,4236,267,Caprylic acid,ACACB
25282,79938,267,Calcium(II) ion,ACACB
28562,32446,267,beta-Ionone,ACACB
29190,38491,267,alpha-Ketoglutaric acid,ACACB
29470,8862,267,Allantoin,ACACB
29653,36102,267,6-Methyl-5-hepten-2-one,ACACB
29717,71040,267,4-O-Methylhexopyranosyl-(1->4)-[4-O-methylhexopyranosyl-(1->6)]hexopyranosyl-(1->2)-1,ACACB
30283,44788,267,1-Hexanoic acid,ACACB
30529,71724,267,(13E)-13-Docosenoic acid,ACACB
26902,79938,1577,Calcium(II) ion,ACAD8
9425,3583,2480,Palmitic acid,ACADM
24684,4236,2480,Caprylic acid,ACADM
24869,79938,2480,Calcium(II) ion,ACADM
2983,1531,620,Zinc,ACADS
4493,3032,620,Stearic acid,ACADS
9896,3583,620,Palmitic acid,ACADS
10175,86025,620,Oxygen,ACADS
24764,4236,620,Caprylic acid,ACADS
27521,79938,620,Calcium(II) ion,ACADS
28475,3374,620,Butanoic acid,ACADS
29428,38491,620,alpha-Ketoglutaric acid,ACADS
807,1531,717,Zinc,ACADSB
5629,3967,717,Quercetin,ACADSB
18494,9038,717,DL-Isoleucine,ACADSB
25554,79938,717,Calcium(II) ion,ACADSB
4193,157,1296,Tocopherol,ACAT1
8312,79942,1296,potassium cation,ACAT1
10189,86025,1296,Oxygen,ACAT1
18648,9038,1296,DL-Isoleucine,ACAT1
27069,79938,1296,Calcium(II) ion,ACAT1
29522,8862,1296,Allantoin,ACAT1
10180,86025,1814,Oxygen,ACAT2
25629,79938,1814,Calcium(II) ion,ACAT2
29511,8862,1814,Allantoin,ACAT2
14829,1530,2628,Iron,ACCS
17881,31797,2628,DL-Methionine,ACCS
20438,27647,2628,DL-Glutamic acid,ACCS
27175,79938,2628,Calcium(II) ion,ACCS
14812,1530,39139,Iron,ACCSL
17357,31797,39139,DL-Methionine,ACCSL
20313,27647,39139,DL-Glutamic acid,ACCSL
25254,79938,39139,Calcium(II) ion,ACCSL
2190,1531,778,Zinc,ACE
8250,79942,778,potassium cation,ACE
11089,2969,778,O-Acetylcholine,ACE
17775,31797,778,DL-Methionine,ACE
19994,27647,778,DL-Glutamic acid,ACE
21085,40089,778,D-Glucopyranose,ACE
22435,9988,778,D-(&minus;)-Fructose,ACE
22980,15910,778,Copper,ACE
23722,4020,778,Citric acid,ACE
26802,79938,778,Calcium(II) ion,ACE
2878,1531,1230,Zinc,ACE2
3392,120,1230,Vitamin C,ACE2
23858,4020,1230,Citric acid,ACE2
1947,1531,272,Zinc,ACHE
3393,120,272,Vitamin C,ACHE
4194,157,272,Tocopherol,ACHE
6520,3967,272,Quercetin,ACHE
8203,79942,272,potassium cation,ACHE
8967,31187,272,Piperidine,ACHE
10408,2969,272,O-Acetylcholine,ACHE
11271,86074,272,Nickel,ACHE
11878,3283,272,Naringenin,ACHE
16167,36172,272,ethanal,ACHE
19934,27647,272,DL-Glutamic acid,ACHE
21086,40089,272,D-Glucopyranose,ACHE
22936,15910,272,Copper,ACHE
24304,117,272,choline,ACHE
26573,79938,272,Calcium(II) ion,ACHE
28353,3374,272,Butanoic acid,ACHE
2848,1531,4563,Zinc,ACLY
8884,79942,4563,potassium cation,ACLY
9876,3583,4563,Palmitic acid,ACLY
11175,2969,4563,O-Acetylcholine,ACLY
13469,2086,4563,Malonic acid,ACLY
17261,85497,4563,DL-Serine,ACLY
20132,27647,4563,DL-Glutamic acid,ACLY
21087,40089,4563,D-Glucopyranose,ACLY
22436,9988,4563,D-(&minus;)-Fructose,ACLY
23852,4020,4563,Citric acid,ACLY
29103,126,4563,Alpha-Linolenic acid,ACLY
29414,38491,4563,alpha-Ketoglutaric acid,ACLY
1100,1531,5354,Zinc,ACMSD
7787,3720,5354,protocatechuic acid,ACMSD
12624,80001,5354,Manganese,ACMSD
14346,1530,5354,Iron,ACMSD
15384,3360,5354,Glutaric acid,ACMSD
24011,79939,5354,Chromium,ACMSD
25855,79938,5354,Calcium(II) ion,ACMSD
1838,1531,5805,Zinc,ACO1
7700,158,5805,PYRIDOXINE,ACO1
11272,86074,5805,Nickel,ACO1
12795,80001,5805,Manganese,ACO1
13367,2086,5805,Malonic acid,ACO1
14461,1530,5805,Iron,ACO1
19909,27647,5805,DL-Glutamic acid,ACO1
22907,15910,5805,Copper,ACO1
23661,4020,5805,Citric acid,ACO1
29043,845,5805,Aminolevulinic acid,ACO1
29325,38491,5805,alpha-Ketoglutaric acid,ACO1
3236,1531,1632,Zinc,ACO2
7743,158,1632,PYRIDOXINE,ACO2
13156,80001,1632,Manganese,ACO2
13518,2086,1632,Malonic acid,ACO2
14737,1530,1632,Iron,ACO2
18074,31797,1632,DL-Methionine,ACO2
19455,84987,1632,DL-Histidine,ACO2
20231,27647,1632,DL-Glutamic acid,ACO2
21088,40089,1632,D-Glucopyranose,ACO2
23185,15910,1632,Copper,ACO2
23309,4020,1632,Citric acid,ACO2
27764,79938,1632,Calcium(II) ion,ACO2
29081,845,1632,Aminolevulinic acid,ACO2
29451,38491,1632,alpha-Ketoglutaric acid,ACO2
29939,71040,1632,4-O-Methylhexopyranosyl-(1->4)-[4-O-methylhexopyranosyl-(1->6)]hexopyranosyl-(1->2)-1,ACO2
3083,1531,3784,Zinc,ACOT13
7428,3967,3784,Quercetin,ACOT13
9106,35692,3784,Phenylacetic acid,ACOT13
14835,1530,3784,Iron,ACOT13
30041,3993,3784,4-Hydroxybenzoic acid,ACOT13
2165,1531,2573,Zinc,ACOX1
9760,3583,2573,Palmitic acid,ACOX1
12184,6911,2573,Myristic acid,ACOX1
13778,38621,2573,Lignoceric acid,ACOX1
22437,9988,2573,D-(&minus;)-Fructose,ACOX1
24747,4236,2573,Caprylic acid,ACOX1
26778,79938,2573,Calcium(II) ion,ACOX1
28968,37966,2573,Arachidic acid,ACOX1
30020,3993,2573,4-Hydroxybenzoic acid,ACOX1
30354,44788,2573,1-Hexanoic acid,ACOX1
8822,79942,765,potassium cation,ACP1
9798,3583,765,Palmitic acid,ACP1
11959,79062,765,N-{3-Carboxy-3-[(3-carboxy-3-hydroxypropyl)amino]propyl}homoserine,ACP1
12932,80001,765,Manganese,ACP1
29862,71040,765,4-O-Methylhexopyranosyl-(1->4)-[4-O-methylhexopyranosyl-(1->6)]hexopyranosyl-(1->2)-1,ACP1
1595,1531,2737,Zinc,ACPP
6225,3967,2737,Quercetin,ACPP
8134,79942,2737,potassium cation,ACPP
9085,35692,2737,Phenylacetic acid,ACPP
9239,38619,2737,Pentadecanoic acid,ACPP
9644,3583,2737,Palmitic acid,ACPP
13342,2086,2737,Malonic acid,ACPP
14940,80187,2737,Hypoxanthin,ACPP
16475,10167,2737,Ellagic acid,ACPP
16716,31765,2737,DL-Valine,ACPP
17063,85497,2737,DL-Serine,ACPP
19092,84987,2737,DL-Histidine,ACPP
19859,27647,2737,DL-Glutamic acid,ACPP
20986,31783,2737,DL-asparagine,ACPP
22864,15910,2737,Copper,ACPP
23619,4020,2737,Citric acid,ACPP
26258,79938,2737,Calcium(II) ion,ACPP
29798,71040,2737,4-O-Methylhexopyranosyl-(1->4)-[4-O-methylhexopyranosyl-(1->6)]hexopyranosyl-(1->2)-1,ACPP
19457,84987,5148,DL-Histidine,ACR
27770,79938,5148,Calcium(II) ion,ACR
9855,3583,3732,Palmitic acid,ACSBG1
13780,38621,3732,Lignoceric acid,ACSBG1
24759,4236,3732,Caprylic acid,ACSBG1
30524,71724,3732,(13E)-13-Docosenoic acid,ACSBG1
9780,3583,353,Palmitic acid,ACSL1
12191,6911,353,Myristic acid,ACSL1
13772,38621,353,Lignoceric acid,ACSL1
14020,9727,353,Lauric acid,ACSL1
22999,15910,353,Copper,ACSL1
24119,79939,353,Chromium,ACSL1
24776,4236,353,Caprylic acid,ACSL1
16650,153,687,Eicosapentanoic acid,ACSL3
3394,120,686,Vitamin C,ACSL4
9592,3583,686,Palmitic acid,ACSL4
13759,38621,686,Lignoceric acid,ACSL4
16649,153,686,Eicosapentanoic acid,ACSL4
24715,4236,686,Caprylic acid,ACSL4
16121,36172,348,ethanal,ACSS1
13278,2086,349,Malonic acid,ACSS2
16001,36172,349,ethanal,ACSS2
19721,27647,349,DL-Glutamic acid,ACSS2
27873,79938,349,Calcium(II) ion,ACSS2
28235,3374,349,Butanoic acid,ACSS2
29244,38491,349,alpha-Ketoglutaric acid,ACSS2
882,1531,2350,Zinc,ACTA1
4747,3373,2350,spermidine,ACTA1
5694,3967,2350,Quercetin,ACTA1
10805,2969,2350,O-Acetylcholine,ACTA1
15989,36172,2350,ethanal,ACTA1
20743,31783,2350,DL-asparagine,ACTA1
25640,79938,2350,Calcium(II) ion,ACTA1
4779,3373,39070,spermidine,ACTL10
26176,79938,39070,Calcium(II) ion,ACTL10
25276,79938,3714,Calcium(II) ion,ACTR2
27200,79938,3715,Calcium(II) ion,ACTR3
23796,4020,742,Citric acid,ACVR1
11193,2969,4001,O-Acetylcholine,ACVR2A
4195,157,734,Tocopherol,ACVRL1
11274,86074,734,Nickel,ACVRL1
14119,122,319,L-(+)-Aspartic acid,ACY1
2820,1531,330,Zinc,ACY3
14132,122,330,L-(+)-Aspartic acid,ACY3
8513,79942,1844,potassium cation,ACYP2
684,1531,1144,Zinc,ADA
5510,3967,1144,Quercetin,ADA
10757,2969,1144,O-Acetylcholine,ADA
14911,80187,1144,Hypoxanthin,ADA
19645,27647,1144,DL-Glutamic acid,ADA
25432,79938,1144,Calcium(II) ion,ADA
29730,71040,1144,4-O-Methylhexopyranosyl-(1->4)-[4-O-methylhexopyranosyl-(1->6)]hexopyranosyl-(1->2)-1,ADA
2737,1531,3358,Zinc,ADAM10
27313,79938,3358,Calcium(II) ion,ADAM10
1824,1531,3515,Zinc,ADAM17
23659,4020,3515,Citric acid,ADAM17
26448,79938,3515,Calcium(II) ion,ADAM17
28011,3374,3515,Butanoic acid,ADAM17
2789,1531,5671,Zinc,ADAM19
2559,1531,5675,Zinc,ADAM23
10138,86025,1985,Oxygen,ADAM28
1083,1531,4506,Zinc,ADAM33
25841,79938,4506,Calcium(II) ion,ADAM33
21098,40089,4527,D-Glucopyranose,ADAM8
2250,1531,5686,Zinc,ADAMTS1
21099,40089,5686,D-Glucopyranose,ADAMTS1
24129,79939,5686,Chromium,ADAMTS1
1188,1531,5699,Zinc,ADAMTS12
17415,31797,5290,DL-Methionine,ADAMTS13
20138,27647,5669,DL-Glutamic acid,ADAMTS2
27444,79938,5669,Calcium(II) ion,ADAMTS2
2232,1531,5689,Zinc,ADAMTS3
835,1531,4390,Zinc,ADAMTS4
25592,79938,4390,Calcium(II) ion,ADAMTS4
2249,1531,2917,Zinc,ADAMTS5
24113,79939,2917,Chromium,ADAMTS5
26866,79938,2917,Calcium(II) ion,ADAMTS5
2792,1531,5673,Zinc,ADAMTS8
16,1531,5692,Zinc,ADAMTS9
20336,27647,5586,DL-Glutamic acid,ADAR
2083,1531,352,Zinc,ADCY1
11026,2969,352,O-Acetylcholine,ADCY1
12858,80001,352,Manganese,ADCY1
26681,79938,352,Calcium(II) ion,ADCY1
1239,1531,2333,Zinc,ADCY2
8065,79942,2333,potassium cation,ADCY2
10869,2969,2333,O-Acetylcholine,ADCY2
12650,80001,2333,Manganese,ADCY2
19787,27647,2333,DL-Glutamic acid,ADCY2
20781,31783,2333,DL-asparagine,ADCY2
25956,79938,2333,Calcium(II) ion,ADCY2
2734,1531,4803,Zinc,ADCY3
11150,2969,4803,O-Acetylcholine,ADCY3
13038,80001,4803,Manganese,ADCY3
27309,79938,4803,Calcium(II) ion,ADCY3
1783,1531,4807,Zinc,ADCY4
10959,2969,4807,O-Acetylcholine,ADCY4
12784,80001,4807,Manganese,ADCY4
26416,79938,4807,Calcium(II) ion,ADCY4
15,1531,2335,Zinc,ADCY5
10411,2969,2335,O-Acetylcholine,ADCY5
12341,80001,2335,Manganese,ADCY5
24828,79938,2335,Calcium(II) ion,ADCY5
1800,1531,4806,Zinc,ADCY6
3396,120,4806,Vitamin C,ADCY6
10958,2969,4806,O-Acetylcholine,ADCY6
12786,80001,4806,Manganese,ADCY6
26423,79938,4806,Calcium(II) ion,ADCY6
2837,1531,4802,Zinc,ADCY7
11179,2969,4802,O-Acetylcholine,ADCY7
13063,80001,4802,Manganese,ADCY7
27404,79938,4802,Calcium(II) ion,ADCY7
2237,1531,4804,Zinc,ADCY8
11070,2969,4804,O-Acetylcholine,ADCY8
12903,80001,4804,Manganese,ADCY8
20008,27647,4804,DL-Glutamic acid,ADCY8
26850,79938,4804,Calcium(II) ion,ADCY8
11046,2969,4805,O-Acetylcholine,ADCY9
21100,40089,4805,D-Glucopyranose,ADCY9
26759,79938,4805,Calcium(II) ion,ADCY9
13710,144,2959,L-Tryptophan,ADCYAP1
3268,1531,550,Zinc,ADH1A
9151,2089,550,Phenylacetaldehyde,ADH1A
16409,36172,550,ethanal,ADH1A
18722,9038,550,DL-Isoleucine,ADH1A
23189,15910,550,Copper,ADH1A
1892,1531,554,Zinc,ADH1B
9137,2089,554,Phenylacetaldehyde,ADH1B
16150,36172,554,ethanal,ADH1B
18587,9038,554,DL-Isoleucine,ADH1B
22921,15910,554,Copper,ADH1B
2509,1531,552,Zinc,ADH4
9143,2089,552,Phenylacetaldehyde,ADH4
16272,36172,552,ethanal,ADH4
18650,9038,552,DL-Isoleucine,ADH4
23032,15910,552,Copper,ADH4
29872,71040,552,4-O-Methylhexopyranosyl-(1->4)-[4-O-methylhexopyranosyl-(1->6)]hexopyranosyl-(1->2)-1,ADH4
2109,1531,558,Zinc,ADH5
7840,35894,558,Propionaldehyde,ADH5
8783,79942,558,potassium cation,ADH5
9139,2089,558,Phenylacetaldehyde,ADH5
13821,9727,558,Lauric acid,ADH5
16199,36172,558,ethanal,ADH5
18608,9038,558,DL-Isoleucine,ADH5
22964,15910,558,Copper,ADH5
24673,4236,558,Caprylic acid,ADH5
29839,71040,558,4-O-Methylhexopyranosyl-(1->4)-[4-O-methylhexopyranosyl-(1->6)]hexopyranosyl-(1->2)-1,ADH5
30204,37709,558,1-Octanol,ADH5
3269,1531,555,Zinc,ADH7
9152,2089,555,Phenylacetaldehyde,ADH7
16410,36172,555,ethanal,ADH7
18723,9038,555,DL-Isoleucine,ADH7
23190,15910,555,Copper,ADH7
4369,3032,4451,Stearic acid,ADIPOQ
21102,40089,4451,D-Glucopyranose,ADIPOQ
22438,9988,4451,D-(&minus;)-Fructose,ADIPOQ
26287,79938,4451,Calcium(II) ion,ADIPOQ
1264,1531,4986,Zinc,ADIPOR1
25979,79938,4986,Calcium(II) ion,ADIPOR1
8796,79942,355,potassium cation,ADK
11276,86074,355,Nickel,ADK
14970,80187,355,Hypoxanthin,ADK
23737,4020,355,Citric acid,ADK
26846,79938,355,Calcium(II) ion,ADK
6837,3967,4471,Quercetin,ADM
8281,79942,4471,potassium cation,ADM
11082,2969,4471,O-Acetylcholine,ADM
12919,80001,4471,Manganese,ADM
24124,79939,4471,Chromium,ADM
26936,79938,4471,Calcium(II) ion,ADM
6428,3967,839,Quercetin,ADORA1
8179,79942,839,potassium cation,ADORA1
10984,2969,839,O-Acetylcholine,ADORA1
19913,27647,839,DL-Glutamic acid,ADORA1
26469,79938,839,Calcium(II) ion,ADORA1
4426,3032,840,Stearic acid,ADORA2A
6065,3967,840,Quercetin,ADORA2A
10412,2969,840,O-Acetylcholine,ADORA2A
14146,34602,840,iso-Licoflavonol,ADORA2A
14935,80187,840,Hypoxanthin,ADORA2A
19815,27647,840,DL-Glutamic acid,ADORA2A
26077,79938,840,Calcium(II) ion,ADORA2A
6497,3967,967,Quercetin,ADORA2B
5605,3967,3863,Quercetin,ADORA3
10786,2969,3863,O-Acetylcholine,ADORA3
20331,27647,3863,DL-Glutamic acid,ADORA3
25531,79938,3863,Calcium(II) ion,ADORA3
9185,38619,787,Pentadecanoic acid,ADRA1A
9457,3583,787,Palmitic acid,ADRA1A
10724,2969,787,O-Acetylcholine,ADRA1A
13862,9727,787,Lauric acid,ADRA1A
21104,40089,787,D-Glucopyranose,ADRA1A
25198,79938,787,Calcium(II) ion,ADRA1A
28183,3374,787,Butanoic acid,ADRA1A
30268,44788,787,1-Hexanoic acid,ADRA1A
9253,38619,864,Pentadecanoic acid,ADRA1B
9704,3583,864,Palmitic acid,ADRA1B
11008,2969,864,O-Acetylcholine,ADRA1B
13981,9727,864,Lauric acid,ADRA1B
26507,79938,864,Calcium(II) ion,ADRA1B
28337,3374,864,Butanoic acid,ADRA1B
30335,44788,864,1-Hexanoic acid,ADRA1B
9189,38619,865,Pentadecanoic acid,ADRA1D
9463,3583,865,Palmitic acid,ADRA1D
10726,2969,865,O-Acetylcholine,ADRA1D
13868,9727,865,Lauric acid,ADRA1D
25237,79938,865,Calcium(II) ion,ADRA1D
28178,3374,865,Butanoic acid,ADRA1D
30272,44788,865,1-Hexanoic acid,ADRA1D
11080,2969,877,O-Acetylcholine,ADRA2A
11277,86074,877,Nickel,ADRA2A
26917,79938,877,Calcium(II) ion,ADRA2A
10413,2969,938,O-Acetylcholine,ADRA2B
10691,2969,939,O-Acetylcholine,ADRA2C
11278,86074,939,Nickel,ADRA2C
24991,79938,939,Calcium(II) ion,ADRA2C
4669,3373,788,spermidine,ADRB1
7974,79942,788,potassium cation,ADRB1
10789,2969,788,O-Acetylcholine,ADRB1
20732,31783,788,DL-asparagine,ADRB1
25543,79938,788,Calcium(II) ion,ADRB1
4670,3373,824,spermidine,ADRB2
8192,79942,824,potassium cation,ADRB2
